Volume_mL,pH,Ionic_Strength,Buffer_Capacity,Component_1_Name,Component_1_pKa,Component_1_Total_Conc_M,Component_1_Initial_Form,Component_1_Counter_Ion_Charge,Component_Type,Component_Name,Concentration_M
18.9,8.674481949404575,0.09202884162360334,0.03510863338238964,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.0,8.677392011314708,0.09184093238810181,0.035173172840109145,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.1,8.680292695496808,0.09165375611443838,0.03523701280755867,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.200000000000003,8.683184421713094,0.09146730282482626,0.03530017108575153,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.300000000000004,8.68606763779031,0.09128156201566923,0.03536266669957385,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.400000000000006,8.68894282134979,0.09109652262352448,0.0354245199568679,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.500000000000007,8.69181048158442,0.09091217299001837,0.03548575250801552,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.60000000000001,8.694456205866867,0.09073232380172222,0.03553645642997545,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.70000000000001,8.69730906546234,0.09054934784529714,0.03559647561072644,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.80000000000001,8.700156130810024,0.09036702287576,0.03565594805362826,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
19.900000000000013,8.70298951648319,0.0901854871020299,0.035714509603484115,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.000000000000014,8.705784389828771,0.09000518302668979,0.035771023992734144,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.100000000000016,8.708568956360757,0.08982560507737564,0.03582678772847914,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.200000000000017,8.711343258956056,0.08964675018796195,0.035881802258933386,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.30000000000002,8.714107328013553,0.08946861552900304,0.03593606853631903,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.40000000000002,8.716861180127983,0.08929119853305571,0.03598958696295463,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.50000000000002,8.719604816638252,0.08911449692241252,0.03604235733286925,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.600000000000023,8.722338222042323,0.08893850873939993,0.03609437876872469,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.700000000000024,8.725061362270523,0.0887632323794014,0.03614564965382482,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.800000000000026,8.727774182808819,0.08858866662677078,0.03619616755899031,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
20.900000000000027,8.730476606663354,0.0884148106938053,0.03624592916407694,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.00000000000003,8.733168532157242,0.08824166426295424,0.03629493017391371,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.10000000000003,8.735849830550364,0.08806922753244147,0.03634316522843835,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.20000000000003,8.738520343472642,0.08789750126548576,0.03639062780680811,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.300000000000033,8.741179880161063,0.08772648684330503,0.036437310125267165,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.400000000000034,8.743828214490499,0.08755618632209423,0.03648320302855301,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.500000000000036,8.746710960935083,0.08738210758764058,0.036539100200154086,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.600000000000037,8.749356830298886,0.08721285828806496,0.03658425836971252,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.70000000000004,8.751994441998056,0.08704426203338045,0.0366287533442916,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.80000000000004,8.754623898934852,0.0868763147503723,0.036672589601429044,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
21.90000000000004,8.75724530239704,0.08670901240237054,0.0367157715601045,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.000000000000043,8.75985875203547,0.08654235098986876,0.036758303579280595,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.100000000000044,8.762464345843346,0.08637632655110969,0.03680018995658247,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.200000000000045,8.765062180137159,0.08621093516263659,0.03684143492711367,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.300000000000047,8.76765234953931,0.08604617293980954,0.036882042662407404,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.40000000000005,8.770234946962473,0.08588203603728625,0.03692201726951325,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.50000000000005,8.772810063595697,0.08571852064946625,0.03696136279021712,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.60000000000005,8.775377788892252,0.08555562301089813,0.03700008320039291,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.700000000000053,8.77793821055929,0.08539333939664911,0.03703818240948637,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.800000000000054,8.780491414549289,0.08523166612263591,0.03707566426012731,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
22.900000000000055,8.783037485053349,0.08507059954591664,0.03711253252787117,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.000000000000057,8.78557650449631,0.08491013606494299,0.03714879092106576,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.10000000000006,8.788108553533776,0.08475027211977179,0.03718444308084433,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.20000000000006,8.790633711051003,0.08459100419223589,0.03721949258124074,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.30000000000006,8.793152054163714,0.08443232880607307,0.03725394292942653,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.400000000000063,8.79566365822087,0.08427424252701288,0.03728779756606767,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.500000000000064,8.798168596809365,0.0841167419628207,0.03732105986579854,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.600000000000065,8.800681154676921,0.08395955811351377,0.037354314563721784,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.700000000000067,8.803167731147958,0.08380331685881057,0.03738618609131591,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.800000000000068,8.805647514191486,0.08364765789520684,0.037417462920120784,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
23.90000000000007,8.808120582192231,0.0834925777888064,0.03744814881886031,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.00000000000007,8.81058701251936,0.08333807313305064,0.03747824751638216,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.100000000000072,8.813046881514268,0.08318414054902866,0.03750776270092009,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.200000000000074,8.815500264479397,0.08303077668576643,0.03753669801943674,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.300000000000075,8.817947235668061,0.08287797822049484,0.03756505707704432,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.400000000000077,8.820387868275311,0.08272574185889582,0.037592843436503404,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.500000000000078,8.822822234429855,0.08257406433532671,0.03762006061779866,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.60000000000008,8.825250405187038,0.08242294241302192,0.037646712097790566,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.70000000000008,8.827672450522908,0.08227237288427172,0.037672801309942286,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.800000000000082,8.830088439329364,0.08212235257057786,0.03769833164412048,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
24.900000000000084,8.832498439410413,0.0819728783227856,0.03772330644646859,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.000000000000085,8.834902517479566,0.08182394702119143,0.03774772901935331,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.100000000000087,8.83730073915833,0.08167555557562681,0.03777160262137982,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.200000000000088,8.839693168975884,0.08152770092551696,0.03779493046747822,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.30000000000009,8.842079870369897,0.08138038003991457,0.03781771572905702,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.40000000000009,8.844460905688528,0.0812335899175082,0.03783996153422425,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.500000000000092,8.846836336193626,0.08108732758660481,0.03786167096807424,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.600000000000094,8.849206222065106,0.08094159010508624,0.03788284707303796,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.700000000000095,8.851570622406589,0.0807963745603394,0.037903492849297525,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.800000000000097,8.853929595252227,0.08065167806915957,0.037923611255260836,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
25.900000000000098,8.856283197574813,0.0805074977776267,0.03794320520809742,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.0000000000001,8.858631485295138,0.08036383086095428,0.037962277584332176,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.1000000000001,8.860974513292629,0.08022067452331094,0.03798083122049622,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.200000000000102,8.863312335417277,0.08007802599761353,0.03799886891383355,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.300000000000104,8.86564500450288,0.07993588254529237,0.03801639342306117,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.400000000000105,8.867972572381603,0.07979424145602776,0.038033407469181706,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.500000000000107,8.870295089899876,0.07965310004745778,0.03804991373634658,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.600000000000108,8.872612606935657,0.07951245566485704,0.038065914872768294,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.70000000000011,8.874925172417052,0.07937230568078578,0.038081413491679636,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.80000000000011,8.877232834342324,0.07923264749470968,0.038096412172338376,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
26.900000000000112,8.879535639801311,0.07909347853258954,0.03811091346107601,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.000000000000114,8.88183363499826,0.07895479624644086,0.03812491987238824,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.100000000000115,8.884126865276087,0.07881659811386293,0.03813843389006518,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.200000000000117,8.8864153751421,0.07867888163753745,0.038151457968360426,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.300000000000118,8.888699208295177,0.07854164434469577,0.03816399453319582,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.40000000000012,8.890978407654448,0.07840488378655554,0.03817604598340119,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.50000000000012,8.893253015389458,0.07826859753772539,0.038187614691986345,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.600000000000122,8.895523072951864,0.07813278319557837,0.038198703007443435,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.700000000000124,8.897788621108658,0.07799743837959333,0.03820931325507809,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.800000000000125,8.900049699976957,0.07786256073066397,0.038219447738367274,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
27.900000000000126,8.902306349060348,0.07772814791037606,0.0382291087403409,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.000000000000128,8.904558607286843,0.07759419760025164,0.03823829852498694,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.10000000000013,8.906806513048423,0.07746070750096062,0.038247019338675955,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.20000000000013,8.909050104242226,0.0773276753314994,0.0382552734116045,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.300000000000132,8.911289418313366,0.07719509882833625,0.03826306295925424,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.400000000000134,8.913524492299423,0.0770629757445233,0.03827039018386536,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.500000000000135,8.91575536287662,0.07693130384877502,0.038277257275921656,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.600000000000136,8.917982066407685,0.07680008092451268,0.038283666415644915,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.700000000000138,8.920204638991459,0.07666930476887512,0.03828961977449748,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.80000000000014,8.922458367094459,0.07653829780001349,0.03829623915130971,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
28.90000000000014,8.924742088625065,0.07640708047322647,0.03830346839388373,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.000000000000142,8.927014633896965,0.07627644009150421,0.03830999702087556,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.100000000000144,8.928906915889433,0.07615344950357672,0.03830432033623885,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.200000000000145,8.931154547068859,0.07602400894825885,0.0383094561876228,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.300000000000146,8.933390352273584,0.07589515357083353,0.038313888017996074,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.400000000000148,8.93561411205447,0.07576688620357439,0.03831761476236405,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.50000000000015,8.93782560547884,0.07563920970321854,0.03832063551628231,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.60000000000015,8.940024610170207,0.0755121269494635,0.03832294953658758,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
29.700000000000152,8.942435693160197,0.07538133038416954,0.03833130368379328,ammonium,9.25,0.15000000000000002,HA,-1,single,ammonium,0.15000000000000002
